event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price
d10f44b5437059abce430ab69648c625,mma_mixed_martial_arts,Mark Vologdin,John Castaneda,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,39,2.0551,0.0704,1.95,2.26,1.7808,0.023,50.0,0.4866,0.5616,0.02,0.4555,0.5257,0.0187,0.0681,0.0704,3.5,1.57,2.5,1.57
d94fef2756688dbe2aacb21f439e2a83,mma_mixed_martial_arts,Pawel Pawlak,Mamed Khalidov,2026-04-18 15:00:00+00:00,2026-04-16 19:00:12.074208+00:00,44.0,7,1.5743,0.0079,1.57,1.59,2.3429,0.0189,,0.6352,0.4268,,0.5981,0.4019,,0.062,0.0079,,,,
dc70600ccf557c5bce24b0f1e73fa45f,mma_mixed_martial_arts,Alexander Volkov,Waldo Cortes-Acosta,2026-05-10 03:45:00+00:00,2026-04-16 19:00:12.074208+00:00,560.75,7,1.6,0.0231,1.57,1.62,2.33,0.0535,41.0,0.625,0.4292,0.0244,0.5795,0.3979,0.0226,0.0786,0.0231,,,2.5,1.45
deb30327ec5e4718b7209327e5eae733,mma_mixed_martial_arts,Rafa Garcia,Alex Hernandez,2026-04-26 00:00:00+00:00,2026-04-16 19:00:12.074208+00:00,221.0,13,2.2977,0.0877,2.2,2.45,1.4769,0.2583,70.0,0.4352,0.6771,0.0143,0.3863,0.601,0.0127,0.1266,0.0877,,,,
e34a17d5cf2a82a5161a54631e06770c,mma_mixed_martial_arts,Ilia Topuria,Justin Gaethje,2026-06-15 03:00:00+00:00,2026-04-16 19:00:12.074208+00:00,1424.0,33,1.1352,0.0209,1.1,1.2,6.0282,0.5064,33.0,0.8809,0.1659,0.0303,0.8179,0.154,0.0281,0.0771,0.0209,,,2.5,2.16
f08aa4617ffafba6acf1d6a041a9d833,mma_mixed_martial_arts,Hugo Deux,Welisson Paiva,2026-04-18 15:00:00+00:00,2026-04-16 19:00:12.074208+00:00,44.0,7,2.0271,0.034,1.95,2.04,1.7314,0.0038,,0.4933,0.5776,,0.4607,0.5393,,0.0709,0.034,,,,
f7214563fa457f83d32ae08128c0dfa1,mma_mixed_martial_arts,Jan Blachowicz,Bogdan Guskov,2026-05-10 02:45:00+00:00,2026-04-16 19:00:12.074208+00:00,559.75,7,2.2671,0.0626,2.2,2.36,1.6343,0.05,50.0,0.4411,0.6119,0.02,0.4111,0.5703,0.0186,0.073,0.0626,,,2.5,1.9
f7469df672b3385e51e6ab329401c474,mma_mixed_martial_arts,Aljamain Sterling,Youssef Zalal,2026-04-26 00:00:00+00:00,2026-04-16 19:00:12.074208+00:00,221.0,17,2.0706,0.1692,1.73,2.25,1.5835,0.2661,33.0,0.483,0.6315,0.0303,0.4219,0.5516,0.0265,0.1448,0.1692,,,,
fe15917542de66b05e42ce698237f6ca,mma_mixed_martial_arts,Gokhan Saricam,Tanner Boser,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,40,1.6335,0.033,1.58,1.71,2.2975,0.0619,50.0,0.6122,0.4353,0.02,0.5735,0.4078,0.0187,0.0674,0.033,-3.5,2.05,2.5,1.6799999999999997
fe2cf620c9c2872fbf41079cdbd9d986,mma_mixed_martial_arts,Sebastian Decowski,Tobiasz Le,2026-04-18 15:00:00+00:00,2026-04-16 19:00:12.074208+00:00,44.0,7,1.7657,0.0113,1.74,1.77,1.9929,0.0189,,0.5663,0.5018,,0.5302,0.4698,,0.0681,0.0113,,,,
